Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
"Theravance Biopharma, Inc.",TBPH,"$435,684,262",($0.24),time-after-hours,Dec/2024,3,($0.17),2025-02-26 05:18:27
"Diamond Hill Investment Group, Inc.",DHIL,"$399,139,274",,time-after-hours,Dec/2024,8,$2.27,2025-02-26 05:18:27
Chatham Lodging Trust (REIT),CLDT,"$396,183,085",$0.18,time-pre-market,Dec/2024,2,$0.19,2025-02-26 05:18:27
Xperi Inc.,XPER,"$387,333,092",($0.06),time-after-hours,Dec/2024,1,($0.23),2025-02-26 05:18:27
Luxfer Holdings PLC,LXFR,"$373,648,629",$0.20,time-pre-market,Dec/2024,1,$0.07,2025-02-26 05:18:27
ZimVie Inc.,ZIMV,"$367,616,961",,time-after-hours,Dec/2024,N/A,$0.10,2025-02-26 05:18:27
"MBIA, Inc.",MBI,"$352,107,745",($0.11),time-not-supplied,Dec/2024,1,($0.16),2025-02-26 05:18:27
"Taysha Gene Therapies, Inc.",TSHA,"$338,156,454",($0.08),time-pre-market,Dec/2024,3,$0.35,2025-02-26 05:18:27
"Spok Holdings, Inc.",SPOK,"$335,507,475",$0.20,time-after-hours,Dec/2024,1,$0.17,2025-02-26 05:18:27
"NewtekOne, Inc.",NEWT,"$327,760,997",$0.66,time-after-hours,Dec/2024,3,$0.53,2025-02-26 05:18:27
Logistic Properties of the Americas,LPA,"$315,511,982",,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
"Health Catalyst, Inc",HCAT,"$304,846,766",($0.06),time-after-hours,Dec/2024,4,($0.21),2025-02-26 05:18:27
"Microvision, Inc.",MVIS,"$300,054,906",,time-not-supplied,Dec/2024,N/A,($0.10),2025-02-26 05:18:27
CompX International Inc.,CIX,"$296,384,481",,time-not-supplied,Dec/2024,8,$0.54,2025-02-26 05:18:27
"Postal Realty Trust, Inc.",PSTL,"$293,167,050",$0.22,time-after-hours,Dec/2024,5,$0.26,2025-02-26 05:18:27
Alumis Inc.,ALMS,"$285,094,393",($1.39),time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
"eHealth, Inc.",EHTH,"$279,149,359",$1.82,time-pre-market,Dec/2024,1,$1.42,2025-02-26 05:18:27
"Atea Pharmaceuticals, Inc.",AVIR,"$265,214,005",($0.35),time-not-supplied,Dec/2024,3,($0.47),2025-02-26 05:18:27
"Septerna, Inc.",SEPN,"$254,427,711",($0.56),time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
"Beyond Meat, Inc.",BYND,"$251,684,803",($0.44),time-after-hours,Dec/2024,2,($0.92),2025-02-26 05:18:27
Hamilton Beach Brands Holding Company,HBB,"$246,688,488",,time-after-hours,Dec/2024,8,$1.40,2025-02-26 05:18:27
Valens Semiconductor Ltd.,VLN,"$241,652,698",($0.07),time-pre-market,Dec/2024,2,$0.03,2025-02-26 05:18:27
Zevia PBC,ZVIA,"$240,946,467",($0.06),time-pre-market,Dec/2024,2,($0.14),2025-02-26 05:18:27
Euroseas Ltd.,ESEA,"$230,841,633",$3.66,time-not-supplied,Dec/2024,1,$3.61,2025-02-26 05:18:27
Palladyne AI Corp.,PDYN,"$228,399,760",,time-not-supplied,Dec/2024,8,$0.06,2025-02-26 05:18:27
"Voyager Therapeutics, Inc.",VYGR,"$223,964,902",($0.34),time-not-supplied,Dec/2024,6,$1.25,2025-02-26 05:18:27
Nevro Corp.,NVRO,"$214,337,677",($0.79),time-not-supplied,Dec/2024,7,($0.15),2025-02-26 05:18:27
"Escalade, Incorporated",ESCA,"$211,906,401",,time-pre-market,Dec/2024,N/A,$0.21,2025-02-26 05:18:27
Perfect Corp.,PERF,"$205,734,315",$0.01,time-pre-market,Dec/2024,2,$0.03,2025-02-26 05:18:27
"Contineum Therapeutics, Inc.",CTNM,"$196,942,338",($0.44),time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
"Lyell Immunopharma, Inc.",LYEL,"$185,709,630",($0.18),time-not-supplied,Dec/2024,3,($0.20),2025-02-26 05:18:27
"Alector, Inc.",ALEC,"$174,320,036",($0.64),time-after-hours,Dec/2024,6,($0.49),2025-02-26 05:18:27
Braemar Hotels & Resorts Inc.,BHR,"$173,622,957",$0.07,time-after-hours,Dec/2024,1,$0.04,2025-02-26 05:18:27
BankFinancial Corporation,BFIN,"$156,381,508",$0.20,time-not-supplied,Dec/2024,2,$0.17,2025-02-26 05:18:27
Lightbridge Corporation,LTBR,"$152,938,949",,time-after-hours,Dec/2024,8,($0.18),2025-02-26 05:18:27
Neonode Inc.,NEON,"$149,535,835",,time-not-supplied,Dec/2024,N/A,($0.39),2025-02-26 05:18:27
Innoviz Technologies Ltd.,INVZ,"$130,639,268",($0.14),time-pre-market,Dec/2024,1,($0.18),2025-02-26 05:18:27
"Everspin Technologies, Inc.",MRAM,"$126,559,013",$0.03,time-after-hours,Dec/2024,1,$0.09,2025-02-26 05:18:27
"TuHURA Biosciences, Inc.",HURA,"$122,625,119",($0.09),time-not-supplied,Dec/2024,1,($8.39),2025-02-26 05:18:27
"Cassava Sciences, Inc.",SAVA,"$120,276,187",($0.68),time-not-supplied,Dec/2024,1,($0.50),2025-02-26 05:18:27
"Virgin Galactic Holdings, Inc.",SPCE,"$118,967,039",($3.60),time-after-hours,Dec/2024,3,$5,2025-02-26 05:18:27
"Stoneridge, Inc.",SRI,"$116,013,017",,time-after-hours,Dec/2024,N/A,$0.12,2025-02-26 05:18:27
"Vacasa, Inc.",VCSA,"$114,541,163",($3.07),time-not-supplied,Dec/2024,2,($3.48),2025-02-26 05:18:27
Wallbox N.V.,WBX,"$113,295,783",,time-pre-market,Dec/2024,8,N/A,2025-02-26 05:18:27
"M-tron Industries, Inc.",MPTI,"$100,304,715",$0.50,time-after-hours,Dec/2024,1,$0.03,2025-02-26 05:18:27
Carlyle Credit Income Fund,CCIF,"$89,324,477",$0.35,time-after-hours,Dec/2024,1,$0.24,2025-02-26 05:18:27
Theratechnologies Inc.,THTX,"$85,292,935",,time-pre-market,Nov/2024,N/A,($0.08),2025-02-26 05:18:27
"Red Robin Gourmet Burgers, Inc.",RRGB,"$74,151,716",($0.54),time-after-hours,Dec/2024,3,($0.66),2025-02-26 05:18:27
"Laird Superfood, Inc.",LSF,"$72,203,042",($0.02),time-after-hours,Dec/2024,1,N/A,2025-02-26 05:18:27
"Mersana Therapeutics, Inc.",MRSN,"$68,758,417",($0.16),time-not-supplied,Dec/2024,5,($0.16),2025-02-26 05:18:27
"Aimei Health Technology Co., Ltd",AFJK,"$65,400,000",,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
"Cryo-Cell International, Inc.",CCEL,"$61,272,408",,time-not-supplied,Nov/2024,8,$0.26,2025-02-26 05:18:27
Repare Therapeutics Inc.,RPTX,"$53,563,492",($0.77),time-not-supplied,Dec/2024,3,($0.67),2025-02-26 05:18:27
MDxHealth SA,MDXH,"$49,118,567",($0.20),time-after-hours,Dec/2024,3,($0.39),2025-02-26 05:18:27
Stardust Power Inc.,SDST,"$34,820,812",($0.07),time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Yunhong Green CTI Ltd.,YHGJ,"$16,077,572",,time-not-supplied,Dec/2024,8,$0.02,2025-02-26 05:18:27
Wag! Group Co.,PET,"$13,911,638",,time-not-supplied,Dec/2024,8,($0.09),2025-02-26 05:18:27
"Sensei Biotherapeutics, Inc.",SNSE,"$11,640,058",($0.27),time-not-supplied,Dec/2024,2,($0.30),2025-02-26 05:18:27
"Odyssey Marine Exploration, Inc.",OMEX,"$9,565,708",,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Healthy Choice Wellness Corp.,HCWC,"$6,920,103",,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Portage Biotech Inc.,PRTG,"$4,818,381",,time-not-supplied,Dec/2024,N/A,($3.60),2025-02-26 05:18:27
"SenesTech, Inc.",SNES,"$3,225,072",($1.50),time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
"Ascent Solar Technologies, Inc",ASTI,"$2,795,336",,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Bone Biologics Corp,BBLG,"$2,389,627",($0.65),time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Churchill Capital Corp IX,CCIX,,,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Perceptive Capital Solutions Corp,PCSC,,,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
