Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
IRIDEX Corporation,IRIX,"$19,307,381",,time-after-hours,Mar/2025,1,($0.21),2025-05-13 05:20:33
BranchOut Food Inc.,BOF,"$19,265,386",,time-not-supplied,Mar/2025,1,($0.26),2025-05-13 05:20:33
NeuroOne Medical Technologies Corporation,NMTC,"$18,986,636",,time-pre-market,Mar/2025,N/A,($0.11),2025-05-13 05:20:33
American Shared Hospital Services,AMS,"$18,060,000",$0.04,time-not-supplied,Mar/2025,1,$0.02,2025-05-13 05:20:33
"Hydrofarm Holdings Group, Inc.",HYFM,"$18,041,831",($2.50),time-pre-market,Mar/2025,1,($2.80),2025-05-13 05:20:33
"Vivos Therapeutics, Inc.",VVOS,"$17,668,560",($0.44),time-not-supplied,Mar/2025,1,($1.63),2025-05-13 05:20:33
ProMIS Neurosciences Inc.,PMN,"$16,409,973",,time-not-supplied,Mar/2025,N/A,($0.19),2025-05-13 05:20:33
Sotherly Hotels Inc.,SOHO,"$14,857,320",$0.16,time-pre-market,Mar/2025,1,$0.20,2025-05-13 05:20:33
"Moleculin Biotech, Inc.",MBRX,"$14,700,519",($0.71),time-after-hours,Mar/2025,1,($2.02),2025-05-13 05:20:33
"Bolt Biotherapeutics, Inc.",BOLT,"$13,725,612",($0.34),time-not-supplied,Mar/2025,3,($0.28),2025-05-13 05:20:33
"Heartcore Enterprises, Inc.",HTCR,"$13,576,330",($0.01),time-not-supplied,Mar/2025,1,($0.06),2025-05-13 05:20:33
Brand Engagement Network Inc.,BNAI,"$13,430,596",,time-not-supplied,Mar/2025,1,($0.27),2025-05-13 05:20:33
"BioCardia, Inc.",BCDA,"$13,338,014",,time-not-supplied,Mar/2025,N/A,($1.35),2025-05-13 05:20:33
"Barnwell Industries, Inc.",BRN,"$13,270,665",,time-not-supplied,Mar/2025,1,($0.18),2025-05-13 05:20:33
Flora Growth Corp.,FLGC,"$13,194,857",$0,time-not-supplied,Mar/2025,2,($0.28),2025-05-13 05:20:33
"Synlogic, Inc.",SYBX,"$13,099,642",($0.15),time-not-supplied,Mar/2025,1,($2.60),2025-05-13 05:20:33
"Calidi Biotherapeutics, Inc.",CLDI,"$13,063,772",,time-not-supplied,Mar/2025,N/A,$2,2025-05-13 05:20:33
Urgent.ly Inc.,ULY,"$12,710,429",,time-after-hours,Mar/2025,1,($11.64),2025-05-13 05:20:33
"Hoth Therapeutics, Inc.",HOTH,"$12,546,423",($0.34),time-not-supplied,Mar/2025,1,($0.46),2025-05-13 05:20:33
Ernexa Therapeutics Inc.,ERNA,"$12,447,807",,time-not-supplied,Mar/2025,1,($1.23),2025-05-13 05:20:33
"Dolphin Entertainment, Inc.",DLPN,"$12,172,220",,time-after-hours,Mar/2025,1,($0.04),2025-05-13 05:20:33
S&W Seed Company,SANW,"$12,012,739",,time-not-supplied,Mar/2025,1,($1.90),2025-05-13 05:20:33
"DatChat, Inc.",DATS,"$11,417,652",,time-not-supplied,Mar/2025,1,($0.56),2025-05-13 05:20:33
"Cellectar Biosciences, Inc.",CLRB,"$11,400,161",($0.17),time-pre-market,Mar/2025,2,($0.40),2025-05-13 05:20:33
COSCIENS Biopharma Inc. ,CSCI,"$11,149,205",,time-not-supplied,Mar/2025,1,($4.74),2025-05-13 05:20:33
"Cyclerion Therapeutics, Inc.",CYCN,"$10,523,972",,time-not-supplied,Mar/2025,1,($0.62),2025-05-13 05:20:33
Predictive Oncology Inc.,POAI,"$9,914,099",($0.09),time-not-supplied,Mar/2025,1,($1.04),2025-05-13 05:20:33
"VerifyMe, Inc.",VRME,"$9,451,401",($0.06),time-pre-market,Mar/2025,1,($0.05),2025-05-13 05:20:33
"Presidio Property Trust, Inc.",SQFT,"$9,313,353",,time-not-supplied,Mar/2025,1,($0.16),2025-05-13 05:20:33
"Conifer Holdings, Inc.",CNFR,"$8,922,703",,time-not-supplied,Mar/2025,1,$0.02,2025-05-13 05:20:33
"Aprea Therapeutics, Inc.",APRE,"$8,896,964",,time-not-supplied,Mar/2025,N/A,($0.67),2025-05-13 05:20:33
"Sonim Technologies, Inc.",SONM,"$8,767,673",($0.13),time-not-supplied,Mar/2025,1,($0.70),2025-05-13 05:20:33
Apptech Payments Corp.,APCX,"$8,653,666",,time-not-supplied,Mar/2025,1,($0.13),2025-05-13 05:20:33
Energous Corporation,WATT,"$8,653,161",,time-not-supplied,Mar/2025,N/A,($0.83),2025-05-13 05:20:33
Gaxos.ai Inc.,GXAI,"$8,476,909",,time-not-supplied,Mar/2025,1,($0.91),2025-05-13 05:20:33
"DSS, Inc.",DSS,"$8,356,024",,time-not-supplied,Mar/2025,1,($0.58),2025-05-13 05:20:33
"Acurx Pharmaceuticals, Inc.",ACXP,"$7,935,304",,time-pre-market,Mar/2025,N/A,($0.28),2025-05-13 05:20:33
"Newton Golf Company, Inc.",NWTG,"$7,889,740",,time-not-supplied,Mar/2025,N/A,($24.02),2025-05-13 05:20:33
"Amaze Holdings, Inc.",AMZE,"$7,771,730",,time-not-supplied,Mar/2025,1,($0.08),2025-05-13 05:20:33
Marine Petroleum Trust,MARPS,"$7,737,600",,time-not-supplied,Mar/2025,1,$0.06,2025-05-13 05:20:33
Ryvyl Inc.,RVYL,"$6,883,232",($0.27),time-not-supplied,Mar/2025,2,($0.45),2025-05-13 05:20:33
"Verb Technology Company, Inc.",VERB,"$6,745,647",($3.14),time-pre-market,Mar/2025,1,$22,2025-05-13 05:20:33
"Citius Pharmaceuticals, Inc.",CTXR,"$6,445,075",($1.08),time-not-supplied,Mar/2025,1,($1.25),2025-05-13 05:20:33
"Tenon Medical, Inc.",TNON,"$6,311,010",,time-after-hours,Mar/2025,1,$10,2025-05-13 05:20:33
"Actelis Networks, Inc.",ASNS,"$6,299,754",($0.25),time-after-hours,Mar/2025,1,($0.50),2025-05-13 05:20:33
Smart Powerr Corp.,CREG,"$6,024,417",,time-not-supplied,Mar/2025,1,($0.03),2025-05-13 05:20:33
"Jaguar Health, Inc.",JAGX,"$5,736,106",,time-not-supplied,Mar/2025,N/A,($90.36),2025-05-13 05:20:33
CEA Industries Inc.,CEAD,"$5,688,633",,time-not-supplied,Mar/2025,1,($1.32),2025-05-13 05:20:33
"urban-gro, Inc.",UGRO,"$5,289,259",,time-not-supplied,Mar/2025,1,($0.12),2025-05-13 05:20:33
"AEON Biopharma, Inc.",AEON,"$4,986,228",($13.67),time-not-supplied,Mar/2025,1,($20.14),2025-05-13 05:20:33
Sharps Technology Inc.,STSS,"$4,820,239",,time-not-supplied,Mar/2025,1,($99.99),2025-05-13 05:20:33
"Evoke Pharma, Inc.",EVOK,"$4,687,574",,time-not-supplied,Mar/2025,1,($2.04),2025-05-13 05:20:33
"Innovative Eyewear, Inc.",LUCY,"$4,488,317",,time-not-supplied,Mar/2025,1,$3,2025-05-13 05:20:33
"Nuwellis, Inc.",NUWE,"$4,324,997",($0.45),time-pre-market,Mar/2025,1,($20.98),2025-05-13 05:20:33
"Adial Pharmaceuticals, Inc",ADIL,"$3,952,642",($0.50),time-not-supplied,Mar/2025,2,($0.68),2025-05-13 05:20:33
"Sonnet BioTherapeutics Holdings, Inc.",SONN,"$3,924,097",,time-not-supplied,Mar/2025,N/A,$0.56,2025-05-13 05:20:33
"Quoin Pharmaceuticals, Ltd.",QNRX,"$3,640,754",($3.85),time-pre-market,Mar/2025,1,($38.81),2025-05-13 05:20:33
Dragonfly Energy Holdings Corp,DFLI,"$3,491,235",($1.44),time-not-supplied,Mar/2025,1,($1.53),2025-05-13 05:20:33
"Enveric Biosciences, Inc. ",ENVB,"$3,163,720",,time-not-supplied,Mar/2025,N/A,($9.15),2025-05-13 05:20:33
KWESST Micro Systems Inc.,KWE,"$3,076,105",,time-not-supplied,Mar/2025,1,($94.54),2025-05-13 05:20:33
Cemtrex Inc.,CETX,"$2,923,144",,time-not-supplied,Mar/2025,1,($99.99),2025-05-13 05:20:33
iSpecimen Inc.,ISPC,"$2,841,175",,time-not-supplied,Mar/2025,1,($6.40),2025-05-13 05:20:33
Conduit Pharmaceuticals Inc. ,CDT,"$2,665,102",,time-not-supplied,Mar/2025,1,$5,2025-05-13 05:20:33
Auddia Inc.,AUUD,"$2,512,766",,time-not-supplied,Mar/2025,1,($33.67),2025-05-13 05:20:33
"22nd Century Group, Inc",XXII,"$2,488,030",($1.10),time-pre-market,Mar/2025,1,($99.99),2025-05-13 05:20:33
Bone Biologics Corp,BBLG,"$2,452,300",,time-not-supplied,Mar/2025,N/A,($1.31),2025-05-13 05:20:33
Pasithea Therapeutics Corp.,KTTA,"$2,248,074",,time-not-supplied,Mar/2025,1,($3.70),2025-05-13 05:20:33
Entero Therapeutics Inc.,ENTO,"$1,996,840",,time-not-supplied,Mar/2025,1,$0.38,2025-05-13 05:20:33
ENDRA Life Sciences Inc.,NDRA,"$1,832,814",($3.91),time-not-supplied,Mar/2025,1,($99.99),2025-05-13 05:20:33
Treasure Global Inc.,TGL,"$1,782,527",,time-not-supplied,Mar/2025,1,($99.99),2025-05-13 05:20:33
InMed Pharmaceuticals Inc.,INM,"$1,564,145",,time-not-supplied,Mar/2025,1,($3.60),2025-05-13 05:20:33
"Theriva Biologics, Inc.",TOVX,"$1,474,420",,time-not-supplied,Mar/2025,1,($7.50),2025-05-13 05:20:33
